date,vol,return,return_lag1,return_lag2,dist_to_ma5,macd_hist,bb_pb,bb_bandwidth,rsi,label,rolling_volatility
2025-09-24,0.027559999999999998,0.0031372549019608176,0.0,0.0,0.001879993733354235,-0.06607867969918682,0.2616054684265106,0.10082709147252922,10.738255033557053,0,0.7060949820891932
2025-09-25,0.031030000000000002,-0.010946051602814588,0.0031372549019608176,0.0,-0.006908462867012077,-0.06337569177489685,0.18870332747573418,0.10560542607290659,13.445378151260513,1,0.7068642913548823
2025-09-28,0.28164,0.12964426877470347,-0.010946051602814588,0.0031372549019608176,0.0953548980530432,0.04709583420866664,1.157074079122561,0.1336360387078053,67.41573033707866,0,0.800443229795171
2025-09-29,0.14496,-0.07907627711686482,0.12964426877470347,-0.010946051602814588,0.0024375380865326868,0.04244122237905504,0.5071601485152858,0.13278371130628489,45.65217391304348,0,0.8362143690038495
2025-09-30,0.0471,-0.015197568389057725,-0.07907627711686482,0.12964426877470347,-0.015945330296127325,0.025125475395209068,0.3882286674207341,0.13161615868414084,45.040214477211805,1,0.8368852281386958
2025-10-01,0.06506999999999999,0.03317901234567899,-0.015197568389057725,-0.07907627711686482,0.007524454477050302,0.040929556417784264,0.6381650994903898,0.13125466261928137,52.61845386533668,0,0.8418449463788185
2025-10-02,0.04511,-0.023151605675877596,0.03317901234567899,-0.015197568389057725,-0.022129186602870776,0.029345669991537614,0.4822524844319638,0.11821572815810563,49.299065420560744,0,0.6029068038360244
2025-10-05,0.04244,-0.011467889908256867,-0.023151605675877596,0.03317901234567899,-0.013278388278388231,0.011346724122298174,0.4017597472583093,0.11519427910885785,48.61751152073731,0,0.543505066754681
2025-10-06,0.04225,-0.007733952049497228,-0.011467889908256867,-0.023151605675877596,-0.015953367080840608,-0.006564500529740891,0.35208900053075787,0.1147394677982617,49.06976744186046,1,0.5430512144748766
2025-10-07,0.049490000000000006,0.008573655494933607,-0.007733952049497228,-0.011467889908256867,-0.0072119073193187555,-0.010065136002847641,0.44149612196258486,0.11089475195066442,51.388888888888886,0,0.541367926000601
2025-10-08,0.01097,0.0,0.008573655494933607,-0.007733952049497228,-0.00030902348578487615,-0.011346986801102688,0.4541200867926473,0.10893825452216924,51.748251748251754,0,0.520299629948132
2025-10-12,0.01408,0.0,0.0,0.008573655494933607,0.0018581604211829195,-0.01114508753498171,0.4623583063090349,0.10836705594035773,52.235294117647065,0,0.5192788382234185
2025-10-13,0.01461,0.0,0.0,0.0,0.0017030500077410693,-0.009998384457767025,0.46932470084726785,0.10797037051683527,52.235294117647065,0,0.5192733664643082
2025-10-14,0.005019999999999999,0.0,0.0,0.0,0.0,-0.008296820385149763,0.4732296648942298,0.10794099635940442,52.235294117647065,0,0.5168689656566394
2025-10-15,0.01336,0.0,0.0,0.0,0.0,-0.006317768858514296,0.4721397447600416,0.10785450345067714,51.781472684085514,0,0.516285590956736
2025-10-16,0.00817,0.0,0.0,0.0,0.0,-0.004254139249598034,0.4676831142049216,0.10723611118455283,53.562653562653544,0,0.4981893327192926
2025-10-19,0.025480000000000003,-0.007727975270479082,0.0,0.0,-0.006191950464396134,-0.008617746949236942,0.39367629707517704,0.10681601371381001,21.343873517786548,1,0.48362601095180724
2025-10-20,0.02616,0.010124610591900396,-0.007727975270479082,0.0,0.0034039919542010466,-0.002083370684912593,0.4791879097956239,0.105350335240103,43.79084967320263,0,0.476814955601138
2025-10-21,0.01079,0.0,0.010124610591900396,-0.007727975270479082,0.0029384472626046154,0.002647560124586522,0.47073584712689504,0.10375296899423235,50.37593984962405,0,0.47570290155420786
2025-10-22,0.032850000000000004,-0.017733230531996935,0.0,0.010124610591900396,-0.011790257524045944,-0.008683973952115155,0.3009503861797558,0.10388360852560125,21.238938053097343,0,0.47734008675092104
2025-10-23,0.01794,0.0,-0.017733230531996935,0.0,-0.008714596949891074,-0.014791276885770963,0.3038947318190719,0.104483450712475,29.268292682926855,0,0.47647046659566206
2025-10-26,0.009210000000000001,0.0,0.0,-0.017733230531996935,-0.007169576059850247,-0.017270265725529282,0.29796504248500366,0.10309369211062264,35.8208955223881,0,0.47549987107896724
2025-10-27,0.014,0.0,0.0,0.0,-0.0035976849679337786,-0.017305782463038197,0.18707263203382224,0.04781028743229418,42.105263157894754,0,0.4754525148392527
2025-10-28,0.02478,-0.007064364207221341,0.0,0.0,-0.005659487501964988,-0.021512062743466787,0.08995440442098616,0.04874483423746864,23.636363636363754,0,0.47547743346679533
2025-10-29,0.00364,0.0,-0.007064364207221341,0.0,-0.004250629722921895,-0.022319376562604937,0.1367305362242318,0.05177805231970254,23.636363636363754,0,0.47451133382207655
2025-10-30,0.01253,0.0,0.0,-0.007064364207221341,-0.0028377739240108557,-0.02090309295437602,0.0997875734733271,0.0399422278010616,23.636363636363754,0,0.47408483949836605
2025-11-02,0.023920000000000004,0.0,0.0,0.0,-0.001420903062835599,-0.018119703106852583,0.13125710807303895,0.03888052590736787,23.636363636363754,0,0.47403427559967304
2025-11-03,0.008199999999999999,0.0,0.0,0.0,0.0,-0.014584048980308725,0.1706577159305127,0.040263674185301065,23.636363636363754,0,0.47393889210149287
2025-11-04,0.0019399999999999999,0.0,0.0,0.0,0.0,-0.010728995011486012,0.20068481687949066,0.041986927706427056,23.636363636363754,0,0.47393889210149287
2025-11-05,0.01361,0.0,0.0,0.0,0.0,-0.006851382158661379,0.22963125509586957,0.042343810626757086,23.636363636363754,0,0.47393889210149287
2025-11-06,0.01136,0.0,0.0,0.0,0.0,-0.0031472850217469234,0.25521777716621863,0.04218861261925729,28.888888888888985,0,0.47385439019559067
2025-11-09,0.009880000000000002,0.0,0.0,0.0,0.0,0.00026105423253991455,0.2783039637159712,0.041512039570739685,0.0,0,0.4727082572874531
2025-11-10,0.00268,0.0,0.0,0.0,0.0,0.0033047524046534438,0.2995109395046316,0.04028414813434366,0.0,0,0.27103699712894497
2025-11-11,0.18464,-0.02134387351778655,0.0,0.0,-0.01714830104795173,-0.011277956506906675,-0.09303032398534801,0.04571770310278,0.0,0,0.16136807876889125
2025-11-12,0.01024,0.0,-0.02134387351778655,0.0,-0.012916600223249808,-0.018887632225387127,-0.00987094811434608,0.04896636613347119,0.0,1,0.15649270053824638
2025-11-13,0.18813,0.026655896607431284,0.0,-0.02134387351778655,0.01242631830492269,-0.0006249562587463953,0.5423464548904973,0.04560804287558216,47.826086956521785,1,0.14463195552118854
2025-11-16,0.024350000000000004,0.0055074744295828815,0.026655896607431284,0.0,0.01589825119236865,0.01630548067070714,0.6718211731074312,0.044742790330283805,52.631578947368375,0,0.13088542217613477
2025-11-17,0.0011200000000000001,0.0,0.0055074744295828815,0.026655896607431284,0.013802950975725814,0.027008974545405365,0.7102977023400753,0.04014854538912288,59.70149253731338,0,0.1268765197648122
2025-11-18,0.025050000000000003,-0.015649452269170472,0.0,0.0055074744295828815,-0.005219041594180074,0.020423354633843413,0.32933625942466715,0.034035756619950557,45.97701149425284,0,0.13281048961063227
2025-11-19,0.0222,0.0,-0.015649452269170472,0.0,-0.008355667665142619,0.016063466031934703,0.3467384057320477,0.03379651778602686,45.97701149425284,0,0.1299458035912654
2025-11-20,0.006240000000000001,0.0,0.0,-0.015649452269170472,-0.006319115323854652,0.013290563371830155,0.36358279221446466,0.03335320094785144,45.97701149425284,0,0.1299458035912654
2025-11-23,0.01351,0.0,0.0,0.0,-0.0031695721077653616,0.011627421012140052,0.3801287991518715,0.03269671980737476,45.97701149425284,0,0.1299458035912654
2025-11-24,0.01345,0.0,0.0,0.0,0.0,0.010720538335354815,0.3966449861596006,0.031813069599693565,45.97701149425284,0,0.1299458035912654
2025-11-25,0.014150000000000001,0.0,0.0,0.0,0.0,0.010310770589692292,0.40552560557816114,0.03187711115105068,45.97701149425284,0,0.1299458035912654
2025-11-26,0.00202,0.0,0.0,0.0,0.0,0.010210565222648585,0.41426623262424905,0.03190047470392961,45.97701149425284,0,0.1299458035912654
2025-11-27,0.01661,0.0,0.0,0.0,0.0,0.010286368544698082,0.42290068681107545,0.031883182040939095,45.97701149425284,0,0.1299458035912654
2025-11-30,0.00811,0.0,0.0,0.0,0.0,0.010445072253182613,0.431461601300669,0.031825099010223123,45.97701149425284,0,0.12834158735780637
2025-12-01,0.00282,0.0,0.0,0.0,0.0,0.010623610374707076,0.4399810436516462,0.031725933375015794,66.66666666666666,0,0.12424461281617294
2025-12-02,0.0095,0.0,0.0,0.0,0.0,0.010781007701739773,0.4484911273690275,0.031585229565005146,66.66666666666666,0,0.12424461281617294
2025-12-03,0.007330000000000001,0.0,0.0,0.0,0.0,0.010892331263055458,0.4570246420538218,0.031402360092203756,25.925925925925583,0,0.1136546873988648
2025-12-04,0.06678,-0.010333863275039823,0.0,0.0,-0.008284212203281904,0.002647818793040206,0.16833761396768593,0.032817244609745014,0.0,0,0.11723142836104464
2025-12-07,0.02467,-0.011244979919678655,-0.010333863275039823,0.0,-0.015199999999999991,-0.011045990407684683,-0.04567017026688861,0.03790599116937681,0.0,0,0.12108089207923667
2025-12-08,0.03481,-0.05767668562144601,-0.011244979919678655,-0.010333863275039823,-0.05721716514954478,-0.06378835345210142,-0.4327550144788582,0.07858160237693729,0.0,0,0.2036801272100395
2025-12-09,0.0043300000000000005,0.0,-0.05767668562144601,-0.011244979919678655,-0.04195573174760492,-0.09278482385501928,-0.1870603885013004,0.10246710631674132,0.0,1,0.20349571643324652
2025-12-10,0.18367,0.1008620689655173,0.0,-0.05767668562144601,0.05137493825127604,-0.030499643843043225,0.7091138388413999,0.10407480575042811,54.41860465116278,0,0.3630126400492157
2025-12-11,0.13016,-0.030540328895849567,0.1008620689655173,0.0,0.020441806791955175,-0.01375202652585128,0.42124878143878003,0.10326234388473148,46.062992125984266,0,0.3740451468513511
2025-12-14,0.02168,0.0,-0.030540328895849567,0.1008620689655173,0.019265601844228764,-0.001504176531360632,0.43532740773068407,0.10112697532183974,46.062992125984266,0,0.3740451468513511
2025-12-15,0.03270000000000001,-0.00646203554119551,0.0,-0.030540328895849567,0.0011395083835259445,0.0021792691620818594,0.38828616952620737,0.09896067778736661,44.65648854961833,0,0.37444494036699366
2025-12-16,0.00218,0.0,-0.00646203554119551,0.0,-0.010140028971511339,0.005402065960026181,0.399511975036639,0.09892559766942005,44.65648854961833,0,0.37444494036699366
2025-12-17,0.00518,0.0,0.0,-0.00646203554119551,-0.0025948751216345878,0.008154880219908872,0.41057467048533314,0.09867321680288826,44.65648854961833,0,0.37444494036699366
2025-12-18,0.02479,0.0,0.0,0.0,-0.0012991230919129348,0.010450224836113034,0.421544000013278,0.09820037803810204,44.65648854961833,0,0.37444494036699366
2025-12-21,0.0022500000000000003,0.0,0.0,0.0,0.0,0.012314692408395542,0.43248983535159985,0.09750237163999179,44.65648854961833,0,0.37444494036699366
2025-12-22,0.00525,0.0,0.0,0.0,0.0,0.0137832884509934,0.4434845638368205,0.09657278816059667,44.65648854961833,0,0.37444494036699366
2025-12-23,0.00492,0.0,0.0,0.0,0.0,0.014895358754344903,0.45460580119734717,0.09540330218419482,44.65648854961833,0,0.36928102654360034
2025-12-24,0.01599,0.0,0.0,0.0,0.0,0.015691719532854906,0.46593969522513407,0.09398336781733535,46.98795180722894,0,0.36928102654360034
2025-12-25,0.01259,0.0,0.0,0.0,0.0,0.016212688546647716,0.4775851988345402,0.09229979653542532,49.787234042553195,0,0.36056290930627083
2025-12-28,0.0009000000000000001,0.0,0.0,0.0,0.0,0.016496785284290036,0.4896598893418218,0.09033617221491248,71.34146341463419,0,0.3600718947100152
2025-12-29,0.008220000000000002,0.0,0.0,0.0,0.0,0.016579922737165687,0.5023082622909731,0.08807203284581143,71.34146341463419,1,0.3600718947100152
2025-12-30,0.042280000000000005,0.014634146341463428,0.0,0.0,0.011673151750972721,0.027982135090407756,0.6761163128320613,0.08660869017403974,27.692307692307708,1,0.36008831109713524
2025-12-31,0.14639,0.04246794871794868,0.014634146341463428,0.0,0.04263503766629273,0.06815360688156588,1.0702651908997185,0.09911359464432365,89.87341772151896,0,0.38056793703143715
2026-01-04,0.10992,-0.020753266717909225,0.04246794871794868,0.014634146341463428,0.013846888429094317,0.0730417712934609,0.8229772959084223,0.10334455651800221,66.98113207547169,0,0.38594201070659406
2026-01-05,0.16078,-0.014913657770800559,-0.020753266717909225,0.04246794871794868,-0.005231452124286551,0.06049773266931303,0.662511021900869,0.1044644325918756,60.6837606837607,0,0.3885879132721328
2026-01-06,0.009000000000000001,0.0,-0.014913657770800559,-0.020753266717909225,-0.009158376756671416,0.04967257568795525,0.6479411630671564,0.08839440751396313,60.6837606837607,0,0.3885879132721328
2026-01-08,0.02341,0.0,0.0,-0.014913657770800559,-0.010252365930599416,0.04037903918899275,0.6409087471751619,0.06534378411620252,60.6837606837607,0,0.3885879132721328
2026-01-11,0.02199,0.0,0.0,0.0,-0.003018748013981609,0.0324406432779395,0.6654945012872898,0.061035321551108974,60.6837606837607,1,0.3885879132721328
2026-01-12,0.03623,0.019920318725099584,0.0,0.0,0.01587301587301604,0.041648244231504976,0.9284127658284885,0.06648772712921915,67.60563380281693,0,0.392764754563223
2026-01-13,0.02663,-0.017968749999999978,0.019920318725099584,0.0,-0.002697556331323625,0.03039254278417353,0.6381804797531987,0.0668201447793292,58.18181818181817,0,0.3965432351151073
2026-01-14,0.00553,0.0,-0.017968749999999978,0.019920318725099584,-0.003013959390863019,0.021509674226319532,0.6230445523087549,0.06615907768995535,58.18181818181817,0,0.3965432351151073
2026-01-15,0.00838,0.0,0.0,-0.017968749999999978,-0.003330161750713545,0.014530681103703348,0.6081433503751065,0.06519265581047315,58.18181818181817,0,0.3965432351151073
2026-01-18,0.00316,0.0,0.0,0.0,-0.0036461636017754984,0.009077732209933825,0.5932911694460171,0.06390901098248164,58.18181818181817,0,0.3965432351151073
2026-01-19,0.00093,0.0,0.0,0.0,0.0,0.004846440878056614,0.5782861679849235,0.06229055596272101,58.18181818181817,0,0.39527181842641695
2026-01-20,0.01341,0.0,0.0,0.0,0.0,0.0015916261029319603,0.5628920624168496,0.06031241692690828,58.18181818181817,0,0.3936813518166597
2026-01-21,0.00186,0.0,0.0,0.0,0.0,-0.0008841569529185883,0.5468103750450003,0.05793990954723871,53.06122448979591,0,0.35231580566196097
2026-01-22,0.01676,0.0,0.0,0.0,0.0,-0.002739858208111415,0.5296335548492727,0.05512437588712816,26.595744680851084,0,0.35231580566196097
2026-01-25,0.0111,0.0,0.0,0.0,0.0,-0.004103380586363871,0.5107574312027127,0.0517959857760015,37.3134328358209,0,0.19461845113340692
2026-01-26,0.01082,0.0,0.0,0.0,0.0,-0.005077584249072883,0.4891988955681035,0.04785038058624992,52.08333333333328,0,0.17245905576520845
2026-01-27,0.01142,0.0,0.0,0.0,0.0,-0.005745128275845515,0.46316058011930483,0.04312126402144279,52.08333333333328,0,0.17245905576520845
2026-01-28,0.00953,0.0,0.0,0.0,0.0,-0.006172375913392182,0.42876904288909834,0.03731512161950339,52.08333333333328,0,0.17118355851743278
2026-02-01,0.00863,0.0,0.0,0.0,0.0,-0.006412545309082359,0.4168677529584939,0.03625499728592877,52.08333333333328,0,0.17118355851743278
2026-02-02,0.0159,0.0,0.0,0.0,0.0,-0.006508252122617318,0.4376823047146785,0.020399563369829534,0.0,0,0.17118355851743278
2026-02-15,0.07821,0.014319809069212486,0.0,0.0,0.011423131841979961,0.006758236218101902,1.5621322893274476,0.012798862737713917,100.0,0,0.1755912343561415
2026-02-16,0.007110000000000001,0.0,0.014319809069212486,0.0,0.008542952064546805,0.013599871250887487,1.2310095758661146,0.017604966956525622,100.0,0,0.1755912343561415
2026-02-17,0.00974,0.0,0.0,0.014319809069212486,0.0056791292001892035,0.01696885856991905,1.0800502851795242,0.02093913113773439,100.0,0,0.1755912343561415
2026-02-18,0.004070000000000001,0.0,0.0,0.0,0.002831524303916977,0.017945974234956107,0.987339717242465,0.02343977196567522,100.0,0,0.1755912343561415
2026-02-19,0.00329,0.0,0.0,0.0,0.0,0.01733178656237528,0.9220485754048331,0.02535619452943225,100.0,0,0.1755912343561415
2026-02-22,0.01694,0.0,0.0,0.0,0.0,0.015712894871703444,0.8722118572366159,0.026815342926625407,100.0,0,0.1755912343561415
2026-02-23,0.0006,0.0,0.0,0.0,0.0,0.013513326278555018,0.8320660433460283,0.02789040996978583,100.0,0,0.1755912343561415
2026-02-24,0.0069299999999999995,0.0,0.0,0.0,0.0,0.011034306068729245,0.7984334096586355,0.028625990884595283,100.0,0,0.1755912343561415
2026-02-25,0.015380000000000001,0.0,0.0,0.0,0.0,0.008484935919693196,0.7693871645881087,0.02904915070615421,100.0,0,0.1709647728679681
2026-02-26,0.00559,0.0,0.0,0.0,0.0,0.006005775102222943,0.7436698586208428,0.029174739869645895,100.0,0,0.11662828962840999
2026-03-01,0.03021,-0.10274509803921572,0.0,0.0,-0.08392056374119172,-0.07991424613717117,-0.509176419482797,0.09147620260386913,12.080536912751654,0,0.3142035128212156
2026-03-02,0.00163,0.0,-0.10274509803921572,0.0,-0.06428921969573043,-0.12984603234838485,-0.21241642111349876,0.1238436665987758,12.080536912751654,0,0.3124142195469419
2026-03-03,0.00382,0.0,0.0,-0.10274509803921572,-0.043798060849214226,-0.15430763793747732,-0.07036416568394376,0.14745652696741868,12.080536912751654,0,0.3124142195469419
2026-03-04,0.00071,0.0,0.0,0.0,-0.022389335156383416,-0.16117101164606784,0.01854483428753725,0.16604265558015424,12.080536912751654,0,0.3124142195469419
2026-03-05,0.0015600000000000002,0.0,0.0,0.0,0.0,-0.15627702381829156,0.08178806724331106,0.1811097875394403,0.0,0,0.3124142195469419
2026-03-08,0.0038799999999999998,0.0,0.0,0.0,0.0,-0.1439141135374534,0.13035102417083314,0.19343739884145358,0.0,1,0.3050271659568303
2026-03-09,0.19757,0.19842657342657355,0.0,0.0,0.15268202455019342,0.01767619469590928,0.996473291857581,0.21674937617293746,63.407821229050285,0,0.6573800230583388
2026-03-10,0.1477,-0.048869438366156204,0.19842657342657355,0.0,0.06762731291960034,0.07666429473071074,0.732732052357706,0.22122310550922816,53.411764705882334,0,0.6747768214478147
2026-03-11,0.02147,0.0,-0.048869438366156204,0.19842657342657355,0.04037019307483636,0.11083416604725378,0.7196865156221384,0.22530732826808073,53.411764705882334,0,0.6747768214478147
2026-03-12,0.047939999999999997,-0.03527607361963181,0.0,-0.048869438366156204,-0.014261087603823719,0.09804847245473877,0.5551806607466371,0.22533451232990115,48.19532908704883,0,0.6833930114565813
2026-03-15,0.02248,0.0,-0.03527607361963181,0.0,-0.03156274056966901,0.08563484069739785,0.5584773661212059,0.2244828254442523,48.19532908704883,0,0.6833930114565813
2026-03-16,0.00452,0.0,0.0,-0.03527607361963181,-0.014415543716703172,0.07390997405548574,0.561814772437858,0.22359009709864724,48.19532908704883,0,0.6833930114565813
2026-03-17,0.00084,0.0,0.0,0.0,-0.007260101010101105,0.06306299314679659,0.5651954131154576,0.22265567987966803,48.19532908704883,0,0.6833930114565813
2026-03-18,0.00329,0.0,0.0,0.0,0.0,0.05319113735352468,0.5686219621790333,0.22167889154718592,48.19532908704883,0,0.6833930114565813
2026-03-24,0.01059,0.0,0.0,0.0,0.0,0.044326736722945737,0.5720972470471525,0.22065901299403082,66.76470588235294,0,0.6833930114565813
2026-03-25,0.0046,0.0,0.0,0.0,0.0,0.03645744640010529,0.5756242626417728,0.21959528602321018,66.76470588235294,0,0.6833930114565813
2026-03-26,0.07102,-0.03020667726550086,0.0,0.0,-0.024312220089571346,0.005290586996133939,0.44551193505497705,0.21850153972840192,60.052910052910036,0,0.6893061609128707
2026-03-29,0.005690000000000001,0.0,-0.03020667726550086,0.0,-0.018345671065336466,-0.014606265155451582,0.45530024088953314,0.21700495012366505,60.052910052910036,0,0.6893061609128707
2026-03-30,0.0034300000000000003,0.0,0.0,-0.03020667726550086,-0.012305699481865329,-0.026362978596956736,0.4652030225022417,0.21509175021141105,60.052910052910036,0,0.6893061609128707
2026-03-31,0.00719,0.0,0.0,0.0,-0.006190941674812711,-0.032341217889120116,0.47527990841691253,0.21274521051088002,60.052910052910036,0,0.6893061609128707
2026-04-01,0.03543,-0.03524590163934427,0.0,0.0,-0.02839689615321106,-0.061752115613925684,0.29858879867198657,0.20658726635668126,0.0,0,0.6952118337498634
2026-04-02,0.00757,0.0,-0.03524590163934427,0.0,-0.021449950116395167,-0.07672604081609355,0.2856570764261344,0.2001227594624783,0.0,0,0.6952118337498634
2026-04-05,0.01264,0.0,0.0,-0.03524590163934427,-0.014402947579969738,-0.0816913192622686,0.27148300631036526,0.19332198621280633,0.0,1,0.6952118337498634
2026-04-06,0.06883,0.04418011894647411,0.0,0.0,0.027591973244147194,-0.046751707494376585,0.47024213492740524,0.18085245208915232,39.09774436090222,0,0.7078808177122232
2026-04-07,0.014310000000000002,0.0,0.04418011894647411,0.0,0.02604775421606287,-0.021710704397250563,0.44718844006346203,0.16646036483991847,39.09774436090222,0,0.7078808177122232
2026-04-08,0.01632,0.0,0.0,0.04418011894647411,0.017215692766098245,-0.004137165120745689,0.41861155920809906,0.14961569710376582,39.09774436090222,0,0.7078808177122232
2026-04-09,0.02606,-0.015459723352318933,0.0,0.0,-0.003951267698386607,-0.004281248155145162,0.31985062344793463,0.11720715853487626,34.21052631578945,0,0.7092359817625656
2026-04-12,0.02606,0.0,-0.015459723352318933,0.0,-0.009333551662027206,-0.0033877265799774348,0.337342551775599,0.10684167039723168,34.21052631578945,1,0.7092359817625656
2026-04-14,0.27423000000000003,0.03305785123966953,0.0,-0.015459723352318933,0.01990861618798956,0.023644092426489127,0.6865314329323483,0.09293551687535043,47.916666666666664,1,0.7160152968381924
2026-04-15,0.25948000000000004,0.031200000000000117,0.03305785123966953,0.0,0.04153199741435021,0.06494977095211603,0.9743784967050602,0.10066755084900669,56.70995670995672,0,0.7216042588471511
2026-04-16,0.04266,0.0038789759503490284,0.031200000000000117,0.03305785123966953,0.03470334239564998,0.09119067680703609,0.9610158462357561,0.10906794343844328,68.6868686868687,0,0.650695669465891
2026-04-19,0.048350000000000004,-0.01081916537867067,0.0038789759503490284,0.031200000000000117,0.01217776371975332,0.09428048523537012,0.8363119416896593,0.11296694900271513,64.15094339622647,0,0.6521512235434216
2026-04-20,0.01899,0.0,-0.01081916537867067,0.0038789759503490284,0.0010949475989363577,0.0914172500821711,0.8178778126542136,0.11660783888791969,64.15094339622647,0,0.6521512235434216
2026-04-21,0.0119,0.0,0.0,-0.01081916537867067,-0.0035808812081581376,0.08476449965494147,0.8011596641894299,0.1200147540500236,64.15094339622647,0,0.6521512235434216
2026-04-22,0.01301,0.0,0.0,0.0,-0.002182725288431442,0.07589210719879576,0.7858733263632014,0.1232077326252719,80.47337278106517,0,0.6521512235434216
2026-04-23,0.03573,-0.022656250000000044,0.0,0.0,-0.01820750274682159,0.04741349562319824,0.5982633419623368,0.1226707813359282,68.6868686868687,1,0.6567976166857171
2026-04-26,0.07231,0.02877697841726623,-0.022656250000000044,0.0,0.008936970837253089,0.0495123981507732,0.8021431857323781,0.1269722178175475,73.50427350427351,0,0.3148521438848981
2026-04-27,0.02671,-0.008547008547008517,0.02877697841726623,-0.022656250000000044,0.0009413241292750563,0.04055951542954435,0.7115936572812317,0.1283991434530147,62.17616580310884,0,0.28263868149273896
2026-04-28,0.01785,0.0,-0.008547008547008517,0.02877697841726623,0.0015698587127159769,0.032076412409142524,0.6924933371764102,0.12913922001010417,62.17616580310884,0,0.28263868149273896
2026-04-29,0.06391,0.003918495297805746,0.0,-0.008547008547008517,0.0053366818395856885,0.0274502310406768,0.7030439126620848,0.12982446484947918,63.13131313131318,1,0.26296066621739295
2026-04-30,0.07012,0.05386416861826704,0.003918495297805746,0.0,0.043276661514683123,0.06626474572854484,1.0430891730702905,0.13662456799276754,78.22580645161293,0,0.30468135293871823
